year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,granted_count
2025,10,2025-10,False,förstagångs,first-time,Chefsyrken,Managers,24
2025,11,2025-11,False,förstagångs,first-time,Chefsyrken,Managers,38
2025,12,2025-12,False,förstagångs,first-time,Chefsyrken,Managers,35
2025,,2025,True,förstagångs,first-time,Chefsyrken,Managers,450
2025,1,2025-01,False,förstagångs,first-time,Militära yrken,Military occupations,0
2025,2,2025-02,False,förstagångs,first-time,Militära yrken,Military occupations,1
2025,3,2025-03,False,förstagångs,first-time,Militära yrken,Military occupations,0
2025,4,2025-04,False,förstagångs,first-time,Militära yrken,Military occupations,0
2025,5,2025-05,False,förstagångs,first-time,Militära yrken,Military occupations,0
2025,6,2025-06,False,förstagångs,first-time,Militära yrken,Military occupations,0
2025,7,2025-07,False,förstagångs,first-time,Militära yrken,Military occupations,1
2025,8,2025-08,False,förstagångs,first-time,Militära yrken,Military occupations,0
2025,9,2025-09,False,förstagångs,first-time,Militära yrken,Military occupations,3
2025,10,2025-10,False,förstagångs,first-time,Militära yrken,Military occupations,0
2025,11,2025-11,False,förstagångs,first-time,Militära yrken,Military occupations,1
2025,12,2025-12,False,förstagångs,first-time,Militära yrken,Military occupations,1
2025,,2025,True,förstagångs,first-time,Militära yrken,Military occupations,7
2025,1,2025-01,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",40
2025,2,2025-02,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",30
2025,3,2025-03,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",36
2025,4,2025-04,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",42
2025,5,2025-05,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",66
2025,6,2025-06,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",41
2025,7,2025-07,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",43
2025,8,2025-08,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",51
2025,9,2025-09,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",46
2025,10,2025-10,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",43
2025,11,2025-11,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",35
2025,12,2025-12,False,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",30
2025,,2025,True,förstagångs,first-time,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",503
2025,1,2025-01,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,14
2025,2,2025-02,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,18
2025,3,2025-03,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,17
2025,4,2025-04,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,20
2025,5,2025-05,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,17
2025,6,2025-06,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,26
2025,7,2025-07,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,11
2025,8,2025-08,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,9
2025,9,2025-09,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,15
2025,10,2025-10,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,13
2025,11,2025-11,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,5
2025,12,2025-12,False,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,16
2025,,2025,True,förstagångs,first-time,Yrken inom administration och kundtjänst,Clerical support and customer service,181
2025,1,2025-01,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,29
2025,2,2025-02,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,35
2025,3,2025-03,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,52
2025,4,2025-04,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,65
2025,5,2025-05,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,88
2025,6,2025-06,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,54
2025,7,2025-07,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,51
2025,8,2025-08,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,76
2025,9,2025-09,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,31
2025,10,2025-10,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,38
2025,11,2025-11,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,35
2025,12,2025-12,False,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,52
2025,,2025,True,förstagångs,first-time,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,606
2025,1,2025-01,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",123
2025,2,2025-02,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",693
2025,3,2025-03,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",413
2025,4,2025-04,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",260
2025,5,2025-05,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",75
2025,6,2025-06,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",20
2025,7,2025-07,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",12
2025,8,2025-08,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",8
2025,9,2025-09,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",10
2025,10,2025-10,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",13
2025,11,2025-11,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",7
2025,12,2025-12,False,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",28
2025,,2025,True,förstagångs,first-time,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",1662
2025,1,2025-01,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,37
2025,2,2025-02,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,27
2025,3,2025-03,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,16
2025,4,2025-04,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,12
2025,5,2025-05,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,25
2025,6,2025-06,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,32
2025,7,2025-07,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,17
2025,8,2025-08,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,20
2025,9,2025-09,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,24
2025,10,2025-10,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,22
2025,11,2025-11,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,29
2025,12,2025-12,False,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,58
2025,,2025,True,förstagångs,first-time,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,319
2025,1,2025-01,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,376
2025,2,2025-02,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,350
2025,3,2025-03,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,389
2025,4,2025-04,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,339
2025,5,2025-05,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,288
2025,6,2025-06,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,411
2025,7,2025-07,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,473
2025,8,2025-08,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,357
2025,9,2025-09,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,387
2025,10,2025-10,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,321
2025,11,2025-11,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,272
2025,12,2025-12,False,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,260
2025,,2025,True,förstagångs,first-time,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,4223
2025,1,2025-01,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,151
2025,2,2025-02,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,144
2025,3,2025-03,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,190
2025,4,2025-04,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,130
2025,5,2025-05,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,157
2025,6,2025-06,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,189
2025,7,2025-07,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,223
2025,8,2025-08,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,148
2025,9,2025-09,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,176
2025,10,2025-10,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,113
2025,11,2025-11,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,95
2025,12,2025-12,False,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,124
2025,,2025,True,förstagångs,first-time,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,1840
2025,1,2025-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,98
2025,2,2025-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,207
2025,3,2025-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,358
2025,4,2025-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,62
2025,5,2025-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,59
2025,6,2025-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,128
2025,7,2025-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,30
2025,8,2025-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,31
2025,9,2025-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,64
2025,10,2025-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,46
2025,11,2025-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,23
2025,12,2025-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,119
2025,,2025,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,1225
2025,1,2025-01,False,förstagångs,first-time,Övriga,Other,8
2025,2,2025-02,False,förstagångs,first-time,Övriga,Other,11
2025,3,2025-03,False,förstagångs,first-time,Övriga,Other,17
2025,4,2025-04,False,förstagångs,first-time,Övriga,Other,5
2025,5,2025-05,False,förstagångs,first-time,Övriga,Other,6
2025,6,2025-06,False,förstagångs,first-time,Övriga,Other,7
2025,7,2025-07,False,förstagångs,first-time,Övriga,Other,3
2025,8,2025-08,False,förstagångs,first-time,Övriga,Other,10
2025,9,2025-09,False,förstagångs,first-time,Övriga,Other,5
2025,10,2025-10,False,förstagångs,first-time,Övriga,Other,7
2025,11,2025-11,False,förstagångs,first-time,Övriga,Other,2
2025,12,2025-12,False,förstagångs,first-time,Övriga,Other,3
2025,,2025,True,förstagångs,first-time,Övriga,Other,84
2025,1,2025-01,False,förstagångs,first-time,Totalt,Total,927
2025,2,2025-02,False,förstagångs,first-time,Totalt,Total,1547
2025,3,2025-03,False,förstagångs,first-time,Totalt,Total,1524
2025,4,2025-04,False,förstagångs,first-time,Totalt,Total,971
2025,5,2025-05,False,förstagångs,first-time,Totalt,Total,814
2025,6,2025-06,False,förstagångs,first-time,Totalt,Total,949
2025,7,2025-07,False,förstagångs,first-time,Totalt,Total,917
2025,8,2025-08,False,förstagångs,first-time,Totalt,Total,755
2025,9,2025-09,False,förstagångs,first-time,Totalt,Total,788
2025,10,2025-10,False,förstagångs,first-time,Totalt,Total,640
2025,11,2025-11,False,förstagångs,first-time,Totalt,Total,542
2025,12,2025-12,False,förstagångs,first-time,Totalt,Total,726
2025,,2025,True,förstagångs,first-time,Totalt,Total,11100
2025,1,2025-01,False,förlängning,extension,Chefsyrken,Managers,57
2025,2,2025-02,False,förlängning,extension,Chefsyrken,Managers,63
2025,3,2025-03,False,förlängning,extension,Chefsyrken,Managers,57
2025,4,2025-04,False,förlängning,extension,Chefsyrken,Managers,59
2025,5,2025-05,False,förlängning,extension,Chefsyrken,Managers,77
2025,6,2025-06,False,förlängning,extension,Chefsyrken,Managers,68
2025,7,2025-07,False,förlängning,extension,Chefsyrken,Managers,69
2025,8,2025-08,False,förlängning,extension,Chefsyrken,Managers,54
2025,9,2025-09,False,förlängning,extension,Chefsyrken,Managers,91
2025,10,2025-10,False,förlängning,extension,Chefsyrken,Managers,52
2025,11,2025-11,False,förlängning,extension,Chefsyrken,Managers,68
2025,12,2025-12,False,förlängning,extension,Chefsyrken,Managers,55
2025,,2025,True,förlängning,extension,Chefsyrken,Managers,770
2025,1,2025-01,False,förlängning,extension,Militära yrken,Military occupations,0
2025,2,2025-02,False,förlängning,extension,Militära yrken,Military occupations,0
2025,3,2025-03,False,förlängning,extension,Militära yrken,Military occupations,0
2025,4,2025-04,False,förlängning,extension,Militära yrken,Military occupations,0
2025,5,2025-05,False,förlängning,extension,Militära yrken,Military occupations,0
2025,6,2025-06,False,förlängning,extension,Militära yrken,Military occupations,0
2025,7,2025-07,False,förlängning,extension,Militära yrken,Military occupations,2
2025,8,2025-08,False,förlängning,extension,Militära yrken,Military occupations,0
2025,9,2025-09,False,förlängning,extension,Militära yrken,Military occupations,1
2025,10,2025-10,False,förlängning,extension,Militära yrken,Military occupations,2
2025,11,2025-11,False,förlängning,extension,Militära yrken,Military occupations,1
2025,12,2025-12,False,förlängning,extension,Militära yrken,Military occupations,0
2025,,2025,True,förlängning,extension,Militära yrken,Military occupations,6
2025,1,2025-01,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",95
2025,2,2025-02,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",106
2025,3,2025-03,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",133
2025,4,2025-04,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",76
2025,5,2025-05,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",101
2025,6,2025-06,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",101
2025,7,2025-07,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",95
2025,8,2025-08,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",90
2025,9,2025-09,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",107
2025,10,2025-10,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",115
2025,11,2025-11,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",92
2025,12,2025-12,False,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",74
2025,,2025,True,förlängning,extension,"Service-, omsorgs- och försäljningsyrken","Service, care and sales workers",1185
2025,1,2025-01,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,47
2025,2,2025-02,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,43
2025,3,2025-03,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,54
2025,4,2025-04,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,45
2025,5,2025-05,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,44
2025,6,2025-06,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,41
2025,7,2025-07,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,38
2025,8,2025-08,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,40
2025,9,2025-09,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,51
2025,10,2025-10,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,45
2025,11,2025-11,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,42
2025,12,2025-12,False,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,24
2025,,2025,True,förlängning,extension,Yrken inom administration och kundtjänst,Clerical support and customer service,514
2025,1,2025-01,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,97
2025,2,2025-02,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,102
2025,3,2025-03,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,112
2025,4,2025-04,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,135
2025,5,2025-05,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,108
2025,6,2025-06,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,106
2025,7,2025-07,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,75
2025,8,2025-08,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,91
2025,9,2025-09,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,85
2025,10,2025-10,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,111
2025,11,2025-11,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,94
2025,12,2025-12,False,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,71
2025,,2025,True,förlängning,extension,Yrken inom byggverksamhet och tillverkning,Construction and manufacturing trades,1187
2025,1,2025-01,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",18
2025,2,2025-02,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",19
2025,3,2025-03,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",7
2025,4,2025-04,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",14
2025,5,2025-05,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",18
2025,6,2025-06,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",15
2025,7,2025-07,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",15
2025,8,2025-08,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",18
2025,9,2025-09,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",17
2025,10,2025-10,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",32
2025,11,2025-11,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",13
2025,12,2025-12,False,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",16
2025,,2025,True,förlängning,extension,"Yrken inom lantbruk, trädgård, skogsbruk och fiske","Agriculture, horticulture, forestry and fisheries",202
2025,1,2025-01,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,101
2025,2,2025-02,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,62
2025,3,2025-03,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,74
2025,4,2025-04,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,40
2025,5,2025-05,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,30
2025,6,2025-06,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,50
2025,7,2025-07,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,47
2025,8,2025-08,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,41
2025,9,2025-09,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,50
2025,10,2025-10,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,61
2025,11,2025-11,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,70
2025,12,2025-12,False,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,46
2025,,2025,True,förlängning,extension,Yrken inom maskinell tillverkning och transport m.m.,Plant/machine operators and transport,672
2025,1,2025-01,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,1088
2025,2,2025-02,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,965
2025,3,2025-03,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,926
2025,4,2025-04,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,742
2025,5,2025-05,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,744
2025,6,2025-06,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,940
2025,7,2025-07,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,839
2025,8,2025-08,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,936
2025,9,2025-09,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,962
2025,10,2025-10,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,864
2025,11,2025-11,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,806
2025,12,2025-12,False,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,673
2025,,2025,True,förlängning,extension,Yrken med krav på fördjupad högskolekompetens,Occupations requiring advanced university competence,10485
2025,1,2025-01,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,274
2025,2,2025-02,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,235
2025,3,2025-03,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,213
2025,4,2025-04,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,185
2025,5,2025-05,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,178
2025,6,2025-06,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,210
2025,7,2025-07,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,231
2025,8,2025-08,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,184
2025,9,2025-09,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,245
2025,10,2025-10,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,213
2025,11,2025-11,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,206
2025,12,2025-12,False,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,212
2025,,2025,True,förlängning,extension,Yrken med krav på högskolekompetens eller motsvarande,Occupations requiring university competence or equivalent,2586
2025,1,2025-01,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,163
2025,2,2025-02,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,157
2025,3,2025-03,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,245
2025,4,2025-04,False,förlängning,extension,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,118
