year,month,year_month,is_year_total,permit_type_sv,permit_type_en,occupation_field_sv,occupation_field_en,occupation_group_sv,occupation_group_en,granted_count
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Hamnarbetare och ramppersonal m.fl.,Dockworkers and ramp staff,0
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Hamnarbetare och ramppersonal m.fl.,Dockworkers and ramp staff,0
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Hamnarbetare och ramppersonal m.fl.,Dockworkers and ramp staff,9
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,1
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,2
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,2
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,0
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,1
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,3
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,2
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,2
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,1
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,3
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,0
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,3
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Handpaketerare och andra fabriksarbetare,Hand packers and other factory workers,20
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",80
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",81
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",95
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",75
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",58
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",60
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",61
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",53
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",62
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",85
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",25
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",26
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Snabbmatspersonal, köks- och restaurangbiträden m.fl.","Fast food, kitchen and restaurant helpers",761
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,55
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,65
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,50
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,42
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,38
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,46
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,20
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,26
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,47
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,63
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,10
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,13
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Städare och hemservicepersonal m.fl.,Cleaners and domestic helpers,475
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",5
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",7
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",9
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",6
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",3
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",33
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",6
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",3
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",4
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",5
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",5
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",3
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tidningsdistributörer, vaktmästare och övriga servicearbetare","Newspaper carriers, janitors and other service workers",89
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,1
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,1
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,1
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,0
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Torg- och marknadsförsäljare,Market sellers,3
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",9
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",6
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",3
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",3
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",3
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",3
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",1
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",4
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",3
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",2
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",1
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",3
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,"Tvättare, fönsterputsare och övriga rengöringsarbetare","Launderers, window cleaners and other cleaners",41
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,1
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,1
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,0
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Återvinningsarbetare,Recycling workers,2
2023,1,2023-01,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,160
2023,2,2023-02,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,198
2023,3,2023-03,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,251
2023,4,2023-04,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,152
2023,5,2023-05,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,472
2023,6,2023-06,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,3322
2023,7,2023-07,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,1631
2023,8,2023-08,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,90
2023,9,2023-09,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,123
2023,10,2023-10,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,159
2023,11,2023-11,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,42
2023,12,2023-12,False,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,51
2023,,2023,True,förstagångs,first-time,Yrken med krav på kortare utbildning eller introduktion,Occupations requiring short training or introduction,Totalt,Total,6651
2023,1,2023-01,False,förstagångs,first-time,Övriga,Other,Övriga,Other,2
2023,2,2023-02,False,förstagångs,first-time,Övriga,Other,Övriga,Other,7
2023,3,2023-03,False,förstagångs,first-time,Övriga,Other,Övriga,Other,6
2023,4,2023-04,False,förstagångs,first-time,Övriga,Other,Övriga,Other,17
2023,5,2023-05,False,förstagångs,first-time,Övriga,Other,Övriga,Other,16
2023,6,2023-06,False,förstagångs,first-time,Övriga,Other,Övriga,Other,4
2023,7,2023-07,False,förstagångs,first-time,Övriga,Other,Övriga,Other,4
2023,8,2023-08,False,förstagångs,first-time,Övriga,Other,Övriga,Other,4
2023,9,2023-09,False,förstagångs,first-time,Övriga,Other,Övriga,Other,2
2023,10,2023-10,False,förstagångs,first-time,Övriga,Other,Övriga,Other,14
2023,11,2023-11,False,förstagångs,first-time,Övriga,Other,Övriga,Other,5
2023,12,2023-12,False,förstagångs,first-time,Övriga,Other,Övriga,Other,10
2023,,2023,True,förstagångs,first-time,Övriga,Other,Övriga,Other,91
2023,1,2023-01,False,förstagångs,first-time,Övriga,Other,Totalt,Total,2
2023,2,2023-02,False,förstagångs,first-time,Övriga,Other,Totalt,Total,7
2023,3,2023-03,False,förstagångs,first-time,Övriga,Other,Totalt,Total,6
2023,4,2023-04,False,förstagångs,first-time,Övriga,Other,Totalt,Total,17
2023,5,2023-05,False,förstagångs,first-time,Övriga,Other,Totalt,Total,16
2023,6,2023-06,False,förstagångs,first-time,Övriga,Other,Totalt,Total,4
2023,7,2023-07,False,förstagångs,first-time,Övriga,Other,Totalt,Total,4
2023,8,2023-08,False,förstagångs,first-time,Övriga,Other,Totalt,Total,4
2023,9,2023-09,False,förstagångs,first-time,Övriga,Other,Totalt,Total,2
2023,10,2023-10,False,förstagångs,first-time,Övriga,Other,Totalt,Total,14
2023,11,2023-11,False,förstagångs,first-time,Övriga,Other,Totalt,Total,5
2023,12,2023-12,False,förstagångs,first-time,Övriga,Other,Totalt,Total,10
2023,,2023,True,förstagångs,first-time,Övriga,Other,Totalt,Total,91
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,1
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,2
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,1
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,0
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,4
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,2
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,2
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,2
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,0
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,1
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,0
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,2
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Chefer inom arkitekt- och ingenjörsverksamhet,Managers in architecture and engineering,17
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",1
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",0
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",2
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",0
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",2
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",2
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",1
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",1
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",1
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",0
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",0
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",3
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,"Chefer inom bank, finans och försäkring","Managers in banking, finance and insurance",13
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",1
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",2
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,7,2023-07,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,8,2023-08,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,9,2023-09,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,10,2023-10,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",1
2023,11,2023-11,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,12,2023-12,False,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",0
2023,,2023,True,förlängning,extension,Chefsyrken,Managers,Chefer inom grund- och gymnasieskola samt vuxenutbildning,"Managers in primary, secondary and adult education",4
2023,1,2023-01,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,2,2023-02,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,3,2023-03,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,4,2023-04,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,0
2023,5,2023-05,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
2023,6,2023-06,False,förlängning,extension,Chefsyrken,Managers,Chefer inom handel,Managers in retail and wholesale,1
